file,row_id,column,dq_dimension,defect_type,description
05_documents_register.csv,DOC-00153,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00154,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00155,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00156,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00157,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00158,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00159,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00160,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00161,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00162,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00163,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00164,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00165,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00166,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00167,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00168,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00169,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00170,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00171,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00172,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00173,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00174,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00175,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00176,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00177,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00178,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00179,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00180,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00181,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00182,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00183,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00184,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00185,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00186,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00187,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00188,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00189,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00190,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00191,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00192,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00193,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00194,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00195,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00196,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00197,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00198,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00199,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00200,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00201,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00202,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00203,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00204,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00205,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00206,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00207,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00208,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00209,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00210,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00211,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00212,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00213,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00214,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00215,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00216,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00217,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00218,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00219,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00220,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00221,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00222,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00223,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00224,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00225,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00226,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00227,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00228,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00229,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00230,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00231,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00232,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00233,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00234,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00235,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00236,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00237,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00238,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00239,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00240,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00241,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00242,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00243,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00244,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00245,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00246,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00247,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00248,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00249,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00250,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00251,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00252,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00253,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00254,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00255,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00256,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00257,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00258,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00259,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00260,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00261,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00262,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00263,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00264,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00265,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00266,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00267,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00268,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00269,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00270,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00271,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00272,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00273,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00274,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00275,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00276,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00277,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00278,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00279,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00280,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00281,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00282,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00283,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00284,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00285,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00286,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00287,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00288,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00289,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00290,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00291,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00292,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00293,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00294,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00295,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00296,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00297,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00298,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00299,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00300,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
